FAMILY	GENUS	SPECIES	CAAB CODE
Apogonidae	Taeniamia	fucata	37327082
Apogonidae	Taeniamia	leai	37327083
Apogonidae	Taeniamia	melasma	37327084
Apogonidae	Taeniamia	zosterophora	37327085
Scorpaenidae	Taenianotus	spp	37287945
Scorpaenidae	Taenianotus	triacanthus	37287090
Gobiidae	Taenioides	spp	37428986
Gobiidae	Taenioides	cirratus	37428257
Gobiidae	Taenioides	gracilis	37428379
Gobiidae	Taenioides	mordax	37428259
Gobiidae	Taenioides	purpurascens	37428260
Bothidae	Taeniopsetta	spp	37460920
Bothidae	Taeniopsetta	ocellata	37460064
Dasyatidae	Taeniura	spp	37035906
Dasyatidae	Taeniura	lymma	37035009
Dasyatidae	Taeniurops	spp	37035907
Dasyatidae	Taeniurops	meyeni	37035017
Alepocephalidae	Talismania	spp	37114916
Alepocephalidae	Talismania	antillarum	37114009
Alepocephalidae	Talismania	longifilis	37114012
Alepocephalidae	Talismania	mekistonema	37114030
Plotosidae	Tandanus	spp	37192909
Plotosidae	Tandanus	bostocki	37192015
Plotosidae	Tandanus	tandanus	37192006
Plotosidae	Tandanus	tropicanus	37192026
Cyprinidae	Tanichthys	spp	37165905
Cyprinidae	Tanichthys	albonubes	37165006
Bramidae	Taractes	spp	37342905
Bramidae	Taractes	asper	37342008
Bramidae	Taractes	rubescens	37342014
Bramidae	Taractichthys	spp	37342906
Bramidae	Taractichthys	longipinnis	37342003
Bramidae	Taractichthys	steindachneri	37342015
Pleuronectidae	Taratretis	spp	37461915
Pleuronectidae	Taratretis	derwentensis	37461011
Gobiidae	Tasmanogobius	spp	37428987
Gobiidae	Tasmanogobius	gloveri	37428261
Gobiidae	Tasmanogobius	lasti	37428262
Gobiidae	Tasmanogobius	lordi	37428010
Antennariidae	Tathicarpus	spp	37210913
Antennariidae	Tathicarpus	butleri	37210003
Fritillariidae	Tectillaria	spp	35201902
Fritillariidae	Tectillaria	fertilis	35201008
Trichiuridae	Tentoriceps	spp	37440907
Trichiuridae	Tentoriceps	cristatus	37440006
Terapontidae	Terapon	spp	37321901
Terapontidae	Terapon	jarbua	37321002
Terapontidae	Terapon	puta	37321006
Terapontidae	Terapon	theraps	37321003
Labridae	Terelabrus	spp	37384949
Labridae	Terelabrus	rubrovittatus	37384210
Tetrabrachiidae	Tetrabrachium	spp	37210914
Tetrabrachiidae	Tetrabrachium	ocellatum	37210010
Tetraodontidae	Tetractenos	spp	37467911
Tetraodontidae	Tetractenos	glaber	37467003
Tetraodontidae	Tetractenos	hamiltoni	37467054
Tetragonuridae	Tetragonurus	spp	37449901
Tetragonuridae	Tetragonurus	atlanticus	37449003
Tetragonuridae	Tetragonurus	cuvieri	37449001
Tetragonuridae	Tetragonurus	pacificus	37449002
Tetraodontidae	Tetraodon	spp	37467912
Tetraodontidae	Tetraodon	erythrotaenia	37467031
Istiophoridae	Tetrapturus	spp	37444905
Istiophoridae	Tetrapturus	albidus	37444751
Istiophoridae	Tetrapturus	angustirostris	37444007
Istiophoridae	Tetrapturus	pfluegeri	37444752
Torpedinidae	Tetronarce	spp	37028903
Torpedinidae	Tetronarce	nobiliana	37028003
Ostraciidae	Tetrosomus	spp	37466911
Ostraciidae	Tetrosomus	gibbosus	37466006
Ostraciidae	Tetrosomus	reipublicae	37466008
Eleotridae	Thalasseleotris	spp	37429918
Eleotridae	Thalasseleotris	adela	37429042
Labridae	Thalassoma	spp	37384944
Labridae	Thalassoma	amblycephalum	37384164
Labridae	Thalassoma	hardwicke	37384165
Labridae	Thalassoma	jansenii	37384166
Labridae	Thalassoma	lunare	37384167
Labridae	Thalassoma	lutescens	37384168
Labridae	Thalassoma	nigrofasciatum	37384196
Labridae	Thalassoma	purpureum	37384169
Labridae	Thalassoma	quinquevittatum	37384170
Labridae	Thalassoma	septemfasciatum	37384171
Labridae	Thalassoma	trilobatum	37384172
Monacanthidae	Thamnaconus	spp	37465936
Monacanthidae	Thamnaconus	analis	37465084
Monacanthidae	Thamnaconus	degeni	37465037
Monacanthidae	Thamnaconus	hypargyreus	37465012
Monacanthidae	Thamnaconus	modestoides	37465038
Monacanthidae	Thamnaconus	striatus	37465019
Monacanthidae	Thamnaconus	tessellatus	37465026
Gadidae	Theragra	spp	37226907
Gadidae	Theragra	chalcogramma	37226793
Cichlidae	Thorichthys	spp	37371912
Cichlidae	Thorichthys	meeki	37371017
Engraulidae	Thryssa	spp	37086903
Engraulidae	Thryssa	aestuaria	37086017
Engraulidae	Thryssa	baelama	37086018
Engraulidae	Thryssa	brevicauda	37086023
Engraulidae	Thryssa	encrasicholoides	37086024
Engraulidae	Thryssa	hamiltonii	37086005
Engraulidae	Thryssa	marasriae	37086025
Engraulidae	Thryssa	scratchleyi	37086019
Engraulidae	Thryssa	setirostris	37086004
Scombridae	Thunnus	spp	37441925
Scombridae	Thunnus	alalunga	37441005
Scombridae	Thunnus	albacares	37441002
Scombridae	Thunnus	maccoyii	37441004
Scombridae	Thunnus	obesus	37441011
Scombridae	Thunnus	orientalis	37441026
Scombridae	Thunnus	tonggol	37441013
Brachionichthyidae	Thymichthys	spp	37209905
Brachionichthyidae	Thymichthys	politus	37209004
Brachionichthyidae	Thymichthys	verrucosus	37209001
Gempylidae	Thyrsites	spp	37439914
Gempylidae	Thyrsites	atun	37439001
Gempylidae	Thyrsitoides	spp	37439915
Gempylidae	Thyrsitoides	marleyi	37439016
Melanostomiidae	Thysanactis	spp	37109909
Melanostomiidae	Thysanactis	dentex	37109036
Platycephalidae	Thysanophrys	spp	37296918
Platycephalidae	Thysanophrys	celebica	37296044
Platycephalidae	Thysanophrys	chiltonae	37296034
Platycephalidae	Thysanophrys	cirronasa	37296045
Platycephalidae	Thysanophrys	papillaris	37296053
Cichlidae	Tilapia	spp	37371904
Cichlidae	Tilapia	mariae	37371002
Cichlidae	Tilapia	zillii	37371005
Scorpididae	Tilodon	spp	37361907
Scorpididae	Tilodon	sexfasciatus	37361003
Bythitidae	Timorichthys	spp	37228956
Bythitidae	Timorichthys	disjunctus	37228117
Cyprinidae	Tinca	spp	37165906
Cyprinidae	Tinca	tinca	37165002
Gobiidae	Tomiyamichthys	spp	37428988
Gobiidae	Tomiyamichthys	lanceolatus	37428289
Gobiidae	Tomiyamichthys	latruncularius	37428263
Gobiidae	Tomiyamichthys	levisquama	37428435
Gobiidae	Tomiyamichthys	russus	37428439
Gempylidae	Tongaichthys	spp	37439916
Gempylidae	Tongaichthys	robustus	37439018
Tetraodontidae	Torquigener	spp	37467913
Tetraodontidae	Torquigener	altipinnis	37467056
Tetraodontidae	Torquigener	andersonae	37467057
Tetraodontidae	Torquigener	hicksi	37467026
Tetraodontidae	Torquigener	hypselogeneion	37467058
Tetraodontidae	Torquigener	pallimaculatus	37467009
Tetraodontidae	Torquigener	parcuspinus	37467029
Tetraodontidae	Torquigener	paxtoni	37467059
Tetraodontidae	Torquigener	perlevis	37467060
Tetraodontidae	Torquigener	pleurogramma	37467030
Tetraodontidae	Torquigener	squamicauda	37467061
Tetraodontidae	Torquigener	tuberculiferus	37467062
Tetraodontidae	Torquigener	vicinus	37467063
Tetraodontidae	Torquigener	whitleyi	37467028
Bothidae	Tosarhombus	spp	37460921
Bothidae	Tosarhombus	longimanus	37460080
Toxotidae	Toxotes	spp	37359901
Toxotidae	Toxotes	chatareus	37359001
Toxotidae	Toxotes	jaculatrix	37359002
Toxotidae	Toxotes	kimberleyensis	37359004
Toxotidae	Toxotes	lorentzi	37359003
Trachichthyidae	Trachichthys	spp	37255907
Trachichthyidae	Trachichthys	australis	37255015
Synodontidae	Trachinocephalus	spp	37118904
Synodontidae	Trachinocephalus	trachinus	37118002
Plesiopidae	Trachinops	spp	37316900
Plesiopidae	Trachinops	brauni	37316016
Plesiopidae	Trachinops	caudimaculatus	37316001
Plesiopidae	Trachinops	noarlungae	37316017
Plesiopidae	Trachinops	taeniatus	37316018
Carangidae	Trachinotus	spp	37337904
Carangidae	Trachinotus	anak	37337073
Carangidae	Trachinotus	baillonii	37337074
Carangidae	Trachinotus	blochii	37337075
Carangidae	Trachinotus	botla	37337066
Carangidae	Trachinotus	coppingeri	37337076
Trachipteridae	Trachipterus	spp	37271900
Trachipteridae	Trachipterus	arawatae	37271001
Macrouridae	Trachonurus	spp	37232926
Macrouridae	Trachonurus	gagates	37232076
Macrouridae	Trachonurus	sentipellis	37232092
Macrouridae	Trachonurus	villosus	37232071
Macrouridae	Trachonurus	yiwardaus	37232093
Carangidae	Trachurus	spp	37337907
Carangidae	Trachurus	declivis	37337002
Carangidae	Trachurus	murphyi	37337077
Carangidae	Trachurus	novaezelandiae	37337003
Serranidae	Trachypoma	spp	37311950
Serranidae	Trachypoma	macracanthus	37311164
Syngnathidae	Trachyrhamphus	spp	37282939
Syngnathidae	Trachyrhamphus	bicoarctatus	37282006
Syngnathidae	Trachyrhamphus	longirostris	37282101
Macrouridae	Trachyrincus	spp	37232927
Macrouridae	Trachyrincus	longirostris	37232028
Sebastidae	Trachyscorpia	spp	37287902
Sebastidae	Trachyscorpia	carnomagula	37287103
Sebastidae	Trachyscorpia	eschmeyeri	37287046
Mugilidae	Trachystoma	spp	37381909
Mugilidae	Trachystoma	petardi	37381011
Diodontidae	Tragulichthys	spp	37469907
Diodontidae	Tragulichthys	jaculiferus	37469004
Nototheniidae	Trematomus	spp	37404909
Nototheniidae	Trematomus	bernacchii	37404753
Nototheniidae	Trematomus	eulepidotus	37404791
Nototheniidae	Trematomus	hansoni	37404754
Nototheniidae	Trematomus	lepidorhinus	37404755
Nototheniidae	Trematomus	loennbergii	37404756
Nototheniidae	Trematomus	newnesi	37404757
Nototheniidae	Trematomus	nicolai	37404758
Nototheniidae	Trematomus	pennellii	37404759
Nototheniidae	Trematomus	scotti	37404760
Nototheniidae	Trematomus	tokarevi	37404761
Triacanthodidae	Triacanthodes	spp	37464906
Triacanthodidae	Triacanthodes	ethiops	37464003
Triacanthidae	Triacanthus	spp	37464907
Triacanthidae	Triacanthus	biaculeatus	37464002
Triacanthidae	Triacanthus	nieuhofi	37464009
Carcharhinidae	Triaenodon	spp	37018914
Carcharhinidae	Triaenodon	obesus	37018038
Tripterygiidae	Trianectes	spp	37415910
Tripterygiidae	Trianectes	bucephalus	37415027
Trichiuridae	Trichiurus	spp	37440901
Trichiuridae	Trichiurus	auriga	37440015
Trichiuridae	Trichiurus	australis	37440017
Trichiuridae	Trichiurus	lepturus	37440004
Trichiuridae	Trichiurus	nickolensis	37440014
Osphronemidae	Trichogaster	spp	37453901
Osphronemidae	Trichogaster	pectoralis	37453750
Osphronemidae	Trichogaster	trichopterus	37453001
Trichonotidae	Trichonotus	spp	37394901
Trichonotidae	Trichonotus	blochii	37394003
Trichonotidae	Trichonotus	elegans	37394004
Trichonotidae	Trichonotus	setiger	37394001
Gobiidae	Tridentiger	spp	37428989
Gobiidae	Tridentiger	trigonocephalus	37428264
Didemnidae	Trididemnum	spp	35013908
Didemnidae	Trididemnum	amiculum	35013179
Didemnidae	Trididemnum	areolatum	35013180
Didemnidae	Trididemnum	caelatum	35013181
Didemnidae	Trididemnum	cerebriforme	35013049
Didemnidae	Trididemnum	clinides	35013050
Didemnidae	Trididemnum	cristatum	35013182
Didemnidae	Trididemnum	crystallinum	35013183
Didemnidae	Trididemnum	cyclops	35013051
Didemnidae	Trididemnum	discrepans	35013052
Didemnidae	Trididemnum	dispersum	35013053
Didemnidae	Trididemnum	farrago	35013265
Didemnidae	Trididemnum	grandistellatum	35013276
Didemnidae	Trididemnum	lapidosum	35013184
Didemnidae	Trididemnum	marmoratum	35013185
Didemnidae	Trididemnum	miniatum	35013054
Didemnidae	Trididemnum	nebula	35013291
Didemnidae	Trididemnum	nobile	35013186
Didemnidae	Trididemnum	nubilum	35013055
Didemnidae	Trididemnum	paraclinides	35013187
Didemnidae	Trididemnum	paracyclops	35013056
Didemnidae	Trididemnum	pigmentatum	35013188
Didemnidae	Trididemnum	planum	35013189
Didemnidae	Trididemnum	pseudodiplosoma	35013013
Didemnidae	Trididemnum	pusillum	35013232
Didemnidae	Trididemnum	reticulatum	35013233
Didemnidae	Trididemnum	savignii	35013057
Didemnidae	Trididemnum	shawi	35013295
Didemnidae	Trididemnum	sibogae	35013058
Didemnidae	Trididemnum	sluiteri	35013296
Didemnidae	Trididemnum	spiculatum	35013059
Didemnidae	Trididemnum	spumosum	35013190
Didemnidae	Trididemnum	tectum	35013191
Didemnidae	Trididemnum	titanium	35013284
Didemnidae	Trididemnum	tomarahi	35013192
Melanostomiidae	Trigonolampa	spp	37109910
Melanostomiidae	Trigonolampa	miriceps	37109037
Gobiidae	Trimma	spp	37428990
Gobiidae	Trimma	anaima	37428336
Gobiidae	Trimma	annosum	37428398
Gobiidae	Trimma	benjamini	37428331
Gobiidae	Trimma	caesiura	37428380
Gobiidae	Trimma	capostriatum	37428425
Gobiidae	Trimma	caudomaculatum	37428442
Gobiidae	Trimma	emeryi	37428265
Gobiidae	Trimma	fangi	37428399
Gobiidae	Trimma	fasciatum	37428443
Gobiidae	Trimma	flavatrum	37428396
Gobiidae	Trimma	hoesei	37428266
Gobiidae	Trimma	hollemani	37428273
Gobiidae	Trimma	insularum	37428426
Gobiidae	Trimma	kitrinum	37428427
Gobiidae	Trimma	lantana	37428383
Gobiidae	Trimma	macrophthalmus	37428268
Gobiidae	Trimma	maiandros	37428404
Gobiidae	Trimma	meristum	37428428
Gobiidae	Trimma	milta	37428345
Gobiidae	Trimma	nasa	37428390
Gobiidae	Trimma	necopinum	37428269
Gobiidae	Trimma	nomurai	37428429
Gobiidae	Trimma	okinawae	37428270
Gobiidae	Trimma	pentherum	37428430
Gobiidae	Trimma	preclarum	37428431
Gobiidae	Trimma	readerae	37428432
Gobiidae	Trimma	stobbsi	37428346
Gobiidae	Trimma	striatum	37428271
Gobiidae	Trimma	taylori	37428272
Gobiidae	Trimma	unisquame	37428267
Gobiidae	Trimma	xanthum	37428433
Gobiidae	Trimmatom	spp	37428991
Gobiidae	Trimmatom	eviotops	37428274
Gobiidae	Trimmatom	macropodus	37428275
Gobiidae	Trimmatom	nanus	37428276
Gobiidae	Trimmatom	pharus	37428347
Gobiidae	Trimmatom	sagma	37428424
Gobiidae	Trimmatom	zapotes	37428277
Tripterygiidae	Trinorfolkia	spp	37415911
Tripterygiidae	Trinorfolkia	clarkei	37415005
Tripterygiidae	Trinorfolkia	cristata	37415023
Tripterygiidae	Trinorfolkia	incisa	37415024
Triodontidae	Triodon	spp	37468901
Triodontidae	Triodon	macropterus	37468001
Myctophidae	Triphoturus	spp	37122927
Myctophidae	Triphoturus	nigrescens	37122071
Triacanthidae	Tripodichthys	spp	37464908
Triacanthidae	Tripodichthys	angustifrons	37464007
Triacanthidae	Tripodichthys	blochii	37464006
Triacanthidae	Tripodichthys	oxycephalus	37464005
Moridae	Tripterophycis	spp	37224917
Moridae	Tripterophycis	gilchristi	37224004
Moridae	Tripterophycis	svetovidovi	37224029
Serranidae	Triso	spp	37311951
Serranidae	Triso	dermopterus	37311165
Triacanthidae	Trixiphichthys	spp	37464909
Triacanthidae	Trixiphichthys	weberi	37464001
Urolophidae	Trygonoptera	spp	37038902
Urolophidae	Trygonoptera	galba	37038013
Urolophidae	Trygonoptera	imitata	37038014
Urolophidae	Trygonoptera	mucosa	37038015
Urolophidae	Trygonoptera	ovalis	37038016
Urolophidae	Trygonoptera	personata	37038017
Urolophidae	Trygonoptera	testacea	37038006
Gobiidae	Trypauchenichthys	spp	37428992
Gobiidae	Trypauchenichthys	larsonae	37428409
Centrolophidae	Tubbia	spp	37445910
Centrolophidae	Tubbia	stewarti	37445019
Centrolophidae	Tubbia	tasmanica	37445002
Triacanthodidae	Tydemania	spp	37464910
Triacanthodidae	Tydemania	navigatoris	37464017
Tetraodontidae	Tylerius	spp	37467914
Tetraodontidae	Tylerius	spinosissimus	37467022
Diazonidae	Tylobranchion	spp	35012902
Diazonidae	Tylobranchion	speciosum	35012005
Belonidae	Tylosurus	spp	37235904
Belonidae	Tylosurus	acus	37235011
Belonidae	Tylosurus	crocodilus	37235005
Belonidae	Tylosurus	gavialoides	37235002
Belonidae	Tylosurus	punctulatus	37235006
Xenisthmidae	Tyson	spp	37429919
Xenisthmidae	Tyson	belos	37429044
Tripterygiidae	Ucla	spp	37415912
Tripterygiidae	Ucla	xenogrammus	37415034
Carangidae	Ulua	spp	37337929
Carangidae	Ulua	aurochs	37337041
Carangidae	Ulua	mentalis	37337048
Mullidae	Upeneichthys	spp	37355902
Mullidae	Upeneichthys	lineatus	37355001
Mullidae	Upeneichthys	stotti	37355030
Mullidae	Upeneichthys	vlamingii	37355029
Mullidae	Upeneus	spp	37355903
Mullidae	Upeneus	asymmetricus	37355010
Mullidae	Upeneus	australiae	37355032
Mullidae	Upeneus	filifer	37355033
Mullidae	Upeneus	francisi	37355037
Mullidae	Upeneus	guttatus	37355008
Mullidae	Upeneus	luzonius	37355009
Mullidae	Upeneus	margarethae	37355038
Mullidae	Upeneus	moluccensis	37355003
Mullidae	Upeneus	stenopsis	37355034
Mullidae	Upeneus	sulphureus	37355007
Mullidae	Upeneus	sundaicus	37355013
Mullidae	Upeneus	taeniopterus	37355039
Mullidae	Upeneus	torres	37355002
Mullidae	Upeneus	tragula	37355014
Mullidae	Upeneus	vittatus	37355031
Uranoscopidae	Uranoscopus	spp	37400904
Uranoscopidae	Uranoscopus	cf <i>bicinctus</i>	37400007
Uranoscopidae	Uranoscopus	cognatus	37400008
Uranoscopidae	Uranoscopus	kaianus	37400024
Uranoscopidae	Uranoscopus	sp. (scaly nape)	37400028
Uranoscopidae	Uranoscopus	sulphureus	37400030
Uranoscopidae	Uranoscopus	terraereginae	37400023
Carangidae	Uraspis	spp	37337930
Carangidae	Uraspis	secunda	37337059
Carangidae	Uraspis	uraspis	37337020
Syngnathidae	Urocampus	spp	37282940
Syngnathidae	Urocampus	carinirostris	37282008
Congridae	Uroconger	spp	37067921
Congridae	Uroconger	lepturus	37067021
Dasyatidae	Urogymnus	spp	37035908
Dasyatidae	Urogymnus	acanthobothrium	37035032
Dasyatidae	Urogymnus	asperrimus	37035027
Dasyatidae	Urogymnus	dalyensis	37035023
Dasyatidae	Urogymnus	granulatus	37035019
Urolophidae	Urolophus	spp	37038903
Urolophidae	Urolophus	bucculentus	37038001
Urolophidae	Urolophus	circularis	37038020
Urolophidae	Urolophus	cruciatus	37038002
Urolophidae	Urolophus	expansus	37038008
Urolophidae	Urolophus	flavomosaicus	37038010
Urolophidae	Urolophus	gigas	37038003
Urolophidae	Urolophus	kapalensis	37038018
Urolophidae	Urolophus	lobatus	37038021
Urolophidae	Urolophus	mitosis	37038011
Urolophidae	Urolophus	orarius	37038022
Urolophidae	Urolophus	paucimaculatus	37038004
Urolophidae	Urolophus	piperatus	37038019
Urolophidae	Urolophus	sufflavus	37038005
Urolophidae	Urolophus	viridis	37038007
Urolophidae	Urolophus	westraliensis	37038009
Muraenidae	Uropterygius	spp	37060908
Muraenidae	Uropterygius	concolor	37060061
Muraenidae	Uropterygius	fuscoguttatus	37060077
Muraenidae	Uropterygius	kamar	37060068
Muraenidae	Uropterygius	macrocephalus	37060087
Muraenidae	Uropterygius	marmoratus	37060014
Muraenidae	Uropterygius	micropterus	37060062
Muraenidae	Uropterygius	nagoensis	37060012
Muraenidae	Uropterygius	supraforatus	37060085
Muraenidae	Uropterygius	xanthopterus	37060086
Mugilidae	Valamugil	spp	37381910
Mugilidae	Valamugil	buchanani	37381010
Mugilidae	Valamugil	cunnesius	37381006
Mugilidae	Valamugil	engeli	37381022
Mugilidae	Valamugil	perusii	37381023
Mugilidae	Valamugil	seheli	37381017
Mugilidae	Valamugil	speigleri	37381025
Gobiidae	Valenciennea	spp	37428993
Gobiidae	Valenciennea	alleni	37428325
Gobiidae	Valenciennea	decora	37428326
Gobiidae	Valenciennea	helsdingenii	37428280
Gobiidae	Valenciennea	immaculata	37428281
Gobiidae	Valenciennea	longipinnis	37428282
Gobiidae	Valenciennea	muralis	37428283
Gobiidae	Valenciennea	parva	37428327
Gobiidae	Valenciennea	puellaris	37428284
Gobiidae	Valenciennea	randalli	37428328
Gobiidae	Valenciennea	sexguttata	37428285
Gobiidae	Valenciennea	strigata	37428286
Gobiidae	Valenciennea	wardii	37428287
Sternoptychidae	Valenciennellus	spp	37107906
Sternoptychidae	Valenciennellus	tripunctulatus	37107010
Syngnathidae	Vanacampus	spp	37282941
Syngnathidae	Vanacampus	margaritifer	37282102
Syngnathidae	Vanacampus	phillipi	37282023
Syngnathidae	Vanacampus	poecilolaemus	37282024
Syngnathidae	Vanacampus	vercoi	37282103
Gobiidae	Vanderhorstia	spp	37428994
Gobiidae	Vanderhorstia	ambanoro	37428288
Gobiidae	Vanderhorstia	longimana	37428382
Gobiidae	Vanderhorstia	mertensi	37428290
Gobiidae	Vanderhorstia	ornatissima	37428291
Terapontidae	Variichthys	spp	37321913
Terapontidae	Variichthys	lacustris	37321033
Serranidae	Variola	spp	37311952
Serranidae	Variola	albimarginata	37311026
Serranidae	Variola	louti	37311166
Veliferidae	Velifer	spp	37269902
Veliferidae	Velifer	hypselopterus	37269002
Nettastomatidae	Venefica	spp	37065904
Nettastomatidae	Venefica	cf <i>multiporosa</i>	37065009
Nettastomatidae	Venefica	proboscidea	37065010
Macrouridae	Ventrifossa	spp	37232928
Macrouridae	Ventrifossa	gomoni	37232094
Macrouridae	Ventrifossa	johnboborum	37232073
Macrouridae	Ventrifossa	macropogon	37232095
Macrouridae	Ventrifossa	nigrodorsalis	37232074
Macrouridae	Ventrifossa	paxtoni	37232096
Macrouridae	Ventrifossa	sazonovi	37232097
Acropomatidae	Verilus	spp	37311917
Acropomatidae	Verilus	anomalus	37311053
Acropomatidae	Verilus	pacificus	37311210
Apogonidae	Verulux	spp	37327939
Apogonidae	Verulux	cypselurus	37327112
Apogonidae	Verulux	solcomaculata	37327189
Cichlidae	Vieja	spp	37371913
Cichlidae	Vieja	melanura	37371018
Apogonidae	Vincentia	spp	37327924
Apogonidae	Vincentia	badia	37327120
Apogonidae	Vincentia	conspersa	37327033
Apogonidae	Vincentia	macrocauda	37327122
Apogonidae	Vincentia	novaehollandiae	37327034
Apogonidae	Vincentia	punctata	37327123
Phosichthyidae	Vinciguerria	spp	37106910
Phosichthyidae	Vinciguerria	attenuata	37106005
Phosichthyidae	Vinciguerria	nimbaria	37106006
Phosichthyidae	Vinciguerria	poweriae	37106007
Bathydraconidae	Vomeridens	spp	37406909
Bathydraconidae	Vomeridens	infuscipinnis	37406760
Lethrinidae	Wattsia	spp	37351907
Lethrinidae	Wattsia	mossambica	37351027
Labridae	Wetmorella	spp	37384945
Labridae	Wetmorella	albofasciata	37384173
Labridae	Wetmorella	nigropinnata	37384174
Opisthoproctidae	Winteria	spp	37099903
Opisthoproctidae	Winteria	telescopa	37099003
Phosichthyidae	Woodsia	spp	37106911
Phosichthyidae	Woodsia	meyerwaardeni	37106011
Phosichthyidae	Woodsia	nonsuchae	37106024
Balistidae	Xanthichthys	spp	37465937
Balistidae	Xanthichthys	auromarginatus	37465080
Balistidae	Xanthichthys	caeruleolineatus	37465087
